VER,EDATE,BIRD,ADATE,STIMEU,STIMEQ,DUR,STIMEL,ORBIT,NS,LAT,LATQ,EW,LON,LONQ,ALT,ATYPE,ADIAG,ACOMMENT,SVE,SPIN
5,4/16/1987,@GW0101,3/30/1975,1735,0,0,2051,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/30/1975,1929,0,0,2245,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/31/1975,0928,0,0,1244,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/31/1975,1851,0,0,2207,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/1/1975,0508,0,0,0824,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/1/1975,1215,0,0,1531,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/1/1975,1619,0,0,1935,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/1/1975,2012,0,0,2328,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/1/1975,2117,0,0,0033,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/2/1975,1450,0,0,1806,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/2/1975,1712,0,0,2028,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/5/1975,0814,0,0,1130,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/6/1975,0906,0,0,1222,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/7/1975,1655,0,0,2011,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/8/1975,0938,0,0,1254,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/8/1975,2058,0,0,0014,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/8/1975,2224,0,0,0140,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/8/1975,2341,0,0,0257,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/9/1975,0050,0,0,0406,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/9/1975,1021,0,0,1337,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/9/1975,1740,0,0,2056,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/10/1975,2058,0,0,0014,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,0356,0,0,0712,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,0448,0,0,0804,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,0500,0,0,0816,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,0535,0,0,0851,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,0622,0,0,0938,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,1340,0,0,1656,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1975,1358,0,0,1714,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,0106,0,0,0422,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,1553,0,0,1909,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,1637,0,0,1953,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,1727,0,0,2043,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,1834,0,0,2150,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,2204,0,0,0120,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,2248,0,0,0204,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/12/1975,2303,0,0,0219,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/13/1975,2258,0,0,0214,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/14/1975,0208,0,0,0524,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/14/1975,0252,0,0,0608,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,4/14/1975,1122,0,0,1438,G,N,0,0,E,49,0,35784,TE,ECEMP,Two Events,0,
5,4/15/1987,@GW0101,4/14/1975,1308,0,0,1624,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/14/1975,1503,0,0,1819,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/14/1975,1557,0,0,1913,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/14/1975,1845,0,0,2201,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/14/1975,1936,0,0,2252,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/15/1975,0447,0,0,0803,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/16/1975,0321,0,0,0637,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/16/1975,2129,0,0,0045,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/21/1975,0810,0,0,1126,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/21/1975,2143,0,0,0059,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,0532,0,0,0848,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,0615,0,0,0931,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,0745,0,0,1101,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,0940,0,0,1256,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,1522,0,0,1838,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,1601,0,0,1917,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,1805,0,0,2121,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/22/1975,2206,0,0,0122,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/23/1975,0401,0,0,0717,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/23/1975,0651,0,0,1007,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/23/1975,1310,0,0,1626,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/23/1975,2117,0,0,0033,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/24/1975,0221,0,0,0537,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/24/1975,0436,0,0,0752,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/24/1975,1105,0,0,1421,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/24/1975,1444,0,0,1800,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/25/1975,1218,0,0,1534,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/25/1975,1412,0,0,1728,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/26/1975,1057,0,0,1413,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/26/1975,1101,0,0,1417,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/26/1975,2008,0,0,2324,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/26/1975,2309,0,0,0225,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/27/1975,0316,0,0,0632,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/28/1975,0601,0,0,0917,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/4/1975,0518,0,0,0834,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/4/1975,1041,0,0,1357,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/6/1975,0146,0,0,0502,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/6/1975,0352,0,0,0708,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/6/1975,2058,0,0,0014,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/6/1975,2345,0,0,0301,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,6/30/1975,1420,0,0,1736,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/13/1975,0929,0,0,1245,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/10/1975,0922,0,0,1238,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/11/1975,2116,0,0,0032,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/20/1975,0452,0,0,0808,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/21/1975,0341,0,0,0657,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/8/1975,2112,0,0,0028,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/8/1975,2124,0,0,0040,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,9/11/1987,@GW0101,10/8/1975,2148,0,0,0104,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/9/1975,0524,0,0,0840,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/10/1975,0111,0,0,0427,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/10/1975,2202,0,0,0118,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/11/1975,0211,0,0,0527,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/11/1975,1605,0,0,1921,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/1/1975,0057,0,0,0413,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/3/1975,1537,0,0,1853,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/4/1975,0609,0,0,0925,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/4/1975,1505,0,0,1821,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/4/1975,1507,0,0,1823,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/4/1975,1808,0,0,2124,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/4/1975,2105,0,0,0021,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/5/1975,2004,0,0,2320,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/6/1975,1040,0,0,1356,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/26/1975,1404,0,0,1720,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/28/1975,2307,0,0,0223,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,11/29/1975,0059,0,0,0415,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,12/1/1975,0422,0,0,0738,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,12/2/1975,0130,0,0,0446,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,12/2/1975,0534,0,0,0850,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,12/3/1975,1800,0,0,2116,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,1/1/1976,1541,0,0,1857,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/16/1987,@GW0101,1/25/1976,1653,0,0,2009,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/16/1987,@GW0101,1/25/1976,2303,0,0,0219,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/16/1987,@GW0101,1/25/1976,2304,0,0,0220,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,1/30/1976,0133,0,0,0449,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,2/3/1976,0408,0,0,0724,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,2/11/1976,0356,0,0,0712,G,N,0,0,E,49,0,35784,TE,ECEMP,Two Events,0,
5,4/15/1987,@GW0101,2/11/1976,0717,0,0,1033,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,2/13/1976,2148,0,0,0104,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,2/14/1976,0321,0,0,0637,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,2/22/1976,1154,0,0,1510,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,2/23/1976,2227,0,0,0143,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/2/1976,2148,0,0,0104,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,3/3/1976,1242,0,0,1558,G,N,0,0,E,49,0,35784,TE,ECEMP,Two Events,0,
5,4/15/1987,@GW0101,3/3/1976,1522,0,0,1838,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/3/1976,1949,0,0,2305,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/4/1976,1154,0,0,1510,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/5/1976,2249,0,0,0205,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/6/1976,1428,0,0,1744,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,9/11/1987,@GW0101,3/6/1976,2322,0,0,0238,G,N,0,0,E,49,0,35784,TE,ECEMP,Two Events,0,
5,4/15/1987,@GW0101,3/7/1976,1442,0,0,1758,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/8/1976,1858,0,0,2214,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/9/1976,0259,0,0,0615,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,3/9/1976,0941,0,0,1257,G,N,0,0,E,49,0,35784,TE,ECEMP,Two Events,0,
5,4/15/1987,@GW0101,3/9/1976,1720,0,0,2036,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/10/1976,1006,0,0,1322,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/10/1976,2236,0,0,0152,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/11/1976,1214,0,0,1530,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/12/1976,0552,0,0,0908,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/12/1976,1710,0,0,2026,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,3/17/1976,1725,0,0,2041,G,N,0,0,E,49,0,35784,TE,ECEMP,Three Events,0,
5,4/15/1987,@GW0101,3/18/1976,2130,0,0,0046,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/20/1976,1901,0,0,2217,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/21/1976,1732,0,0,2048,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/23/1976,1712,0,0,2028,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/27/1976,0550,0,0,0906,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/27/1976,0843,0,0,1159,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/27/1976,1455,0,0,1811,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/27/1976,1548,0,0,1904,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/27/1976,1704,0,0,2020,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/27/1976,1847,0,0,2203,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/29/1976,0542,0,0,0858,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,3/30/1976,0825,0,0,1141,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/1/1976,2022,0,0,2338,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/3/1976,0737,0,0,1053,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/4/1976,0009,0,0,0325,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/4/1976,0854,0,0,1210,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/6/1976,2321,0,0,0237,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,4/11/1976,1034,0,0,1350,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/1/1976,1000,0,0,1316,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/4/1976,1645,0,0,2001,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,5/4/1976,1824,0,0,2140,G,N,0,0,E,49,0,35784,TE,ECEMP,Six Events,0,
5,4/15/1987,@GW0101,5/4/1976,1831,0,0,2147,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/4/1976,1945,0,0,2301,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/4/1976,2302,0,0,0218,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/4/1976,2304,0,0,0220,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/5/1976,0249,0,0,0605,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/5/1976,0407,0,0,0723,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/5/1976,0430,0,0,0746,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,5/5/1976,0911,0,0,1227,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,6/12/1976,2233,0,0,0149,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,6/30/1976,0837,0,0,1153,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,6/30/1976,1522,0,0,1838,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,6/30/1976,1721,0,0,2037,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,6/30/1976,2143,0,0,0059,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,7/31/1976,0356,0,0,0712,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,7/31/1976,1725,0,0,2041,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/3/1976,1853,0,0,2209,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/25/1976,0617,0,0,0933,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/25/1976,1500,0,0,1816,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/26/1976,0450,0,0,0806,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,8/26/1976,0741,0,0,1057,G,N,0,0,E,49,0,35784,TE,ECEMP,Two Events,0,
5,4/15/1987,@GW0101,8/26/1976,1243,0,0,1559,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/26/1976,1248,0,0,1604,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/26/1976,2009,0,0,2325,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/26/1976,2115,0,0,0031,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/26/1976,2316,0,0,0232,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/27/1976,0054,0,0,0410,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/27/1976,0321,0,0,0637,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/28/1976,1711,0,0,2027,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/28/1976,1922,0,0,2238,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/29/1976,0005,0,0,0321,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,8/29/1976,1905,0,0,2221,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/2/1976,2250,0,0,0206,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/4/1976,0303,0,0,0619,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/7/1976,1926,0,0,2242,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/20/1976,0146,0,0,0502,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/20/1976,0234,0,0,0550,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/20/1976,0643,0,0,0959,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/21/1976,0321,0,0,0637,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/22/1976,1007,0,0,1323,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/22/1976,1741,0,0,2057,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/22/1976,2118,0,0,0034,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/22/1976,2320,0,0,0236,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/22/1976,2321,0,0,0237,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/23/1976,0053,0,0,0409,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/23/1976,0812,0,0,1128,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/23/1976,0827,0,0,1143,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/28/1976,1329,0,0,1645,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,9/28/1976,1345,0,0,1701,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/2/1976,2228,0,0,0144,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/4/1976,0330,0,0,0646,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/4/1976,0354,0,0,0710,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/4/1976,0542,0,0,0858,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/16/1976,1317,0,0,1633,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/17/1976,1701,0,0,2017,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/15/1987,@GW0101,10/18/1976,2111,0,0,0027,G,N,0,0,E,49,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,11/12/1976,0410,0,0,0730,G,N,0,0,E,50,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,11/13/1976,0529,0,0,0849,G,N,0,0,E,50,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,11/14/1976,2256,0,0,0216,G,N,0,0,E,50,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,11/16/1976,1001,0,0,1325,G,N,0,0,E,51,0,35784,TE,ECEMP,,0,
5,4/17/1987,@GW0101,11/26/1976,0209,0,0,0529,G,N,0,0,E,50,0,35784,TE,ECEMP,,0,
