STIMEU,DUR,LAT,LON,ALT,ATYPE,SVE,AYEAR,AMONTH,ADAY
200.0,0,36,137,17600,SE,145.0,1990,3,30
2144.0,0,-39,133,17600,SE,90.0,1990,4,18
330.0,0,-60,292,17600,SE,49.0,1990,5,13
1438.0,0,-13,62,17600,SE,73.0,1990,5,16
1445.0,0,-20,45,17600,SE,84.0,1990,6,1
1800.0,0,-22,137,17600,SE,43.0,1990,6,21
1253.0,0,-19,46,17600,SE,108.0,1990,7,1
230.0,19,0,0,17600,SE,0.0,1986,1,29
230.0,19,0,0,17600,SE,0.0,1987,1,29
326.0,213,0,0,17600,SE,0.0,1986,8,30
1219.0,150,0,0,17600,SE,0.0,1986,8,31
126.0,0,0,0,17600,SE,0.0,1985,1,13
1000.0,0,0,0,17600,SE,0.0,1985,1,30
2047.0,0,0,68,17600,SE,0.0,1985,1,30
2302.0,0,0,0,17600,SE,0.0,1985,2,6
1941.0,0,0,68,17600,SE,0.0,1985,2,15
1900.0,180,0,0,17600,SE,0.0,1985,4,28
2307.0,0,0,0,17600,SE,0.0,1985,6,6
2331.0,0,0,0,17600,SE,0.0,1985,6,23
2201.0,0,0,0,17600,SE,0.0,1985,6,25
1241.0,0,0,0,17600,SE,0.0,1985,6,27
1348.0,0,0,0,17600,SE,0.0,1985,7,4
2210.0,0,0,0,17600,SE,0.0,1985,7,8
0.0,2879,0,0,17600,SE,0.0,1985,7,14
1600.0,0,0,0,17600,SE,0.0,1985,7,16
1600.0,0,0,0,17600,SE,0.0,1985,7,17
1400.0,0,0,0,17600,SE,0.0,1985,7,24
1150.0,0,0,0,17600,SE,0.0,1985,8,20
932.0,0,0,0,17600,SE,0.0,1985,9,4
350.0,0,0,0,17600,SE,0.0,1986,1,28
918.0,2,0,0,17600,SE,0.0,1986,1,29
2100.0,0,0,0,17600,SE,0.0,1986,2,27
1422.0,0,0,0,17600,SE,0.0,1986,2,28
100.0,0,0,0,17600,SE,0.0,1986,4,17
1603.0,0,0,0,17600,SE,0.0,1986,4,27
838.0,77,0,0,17600,SE,0.0,1986,5,30
243.0,0,0,0,17600,SE,0.0,1986,6,14
2000.0,240,0,0,17600,SE,0.0,1986,6,17
2134.0,25,0,0,17600,SE,0.0,1986,6,19
2355.0,50,0,0,17600,SE,0.0,1986,6,24
733.0,700,0,0,17600,SE,0.0,1986,6,28
816.0,25,0,0,17600,SE,0.0,1986,7,1
1500.0,0,0,0,17600,SE,0.0,1986,7,9
1039.0,5,0,0,17600,SE,0.0,1986,7,18
903.0,17,0,0,17600,SE,0.0,1986,7,22
249.0,86,0,0,17600,SE,0.0,1986,7,25
419.0,47,0,0,17600,SE,0.0,1986,7,25
1103.0,14,0,0,17600,SE,0.0,1986,8,5
1016.0,4,0,0,17600,SE,0.0,1986,8,13
1844.0,6,0,0,17600,SE,0.0,1986,8,19
309.0,11,0,0,17600,SE,0.0,1986,8,24
2208.0,2729,0,0,17600,SE,0.0,1986,8,24
1334.0,312,0,0,17600,SE,0.0,1986,8,31
1238.0,12,0,0,17600,SE,0.0,1986,9,4
127.0,13,0,0,17600,SE,0.0,1986,9,14
733.0,287,0,0,17600,SE,0.0,1986,9,14
2003.0,175,0,0,17600,SE,0.0,1986,9,15
201.0,124,0,0,17600,SE,0.0,1986,9,21
1215.0,451,0,0,17600,SE,0.0,1986,9,24
417.0,450,0,0,17600,SE,0.0,1986,9,25
1600.0,70,0,0,17600,SE,0.0,1986,9,28
1910.0,-999,0,0,17600,SE,0.0,1986,10,5
1247.0,13,0,0,17600,SE,0.0,1986,10,24
300.0,59,0,0,17600,SE,0.0,1986,12,26
2229.0,225,0,0,17600,SE,0.0,1987,1,12
2343.0,162,0,0,17600,SE,0.0,1987,1,13
350.0,0,0,0,17600,SE,0.0,1987,1,28
918.0,2,0,0,17600,SE,0.0,1987,1,29
2305.0,10,0,0,17600,SE,0.0,1987,2,3
2105.0,0,-57,50,17600,SE,0.0,1987,3,12
1719.0,0,-7,25,17600,SE,0.0,1987,3,18
2242.0,0,-4,66,17600,SE,0.0,1987,3,21
2235.0,0,-42,158,17600,SE,0.0,1987,4,3
1056.0,0,-52,15,17600,SE,0.0,1987,4,5
1753.0,0,61,128,17600,SE,0.0,1987,4,11
1900.0,0,31,154,17600,SE,0.0,1987,4,16
130.0,0,-15,114,17600,SE,0.0,1987,4,17
1219.0,0,-44,62,17600,SE,0.0,1987,4,21
346.0,0,56,101,17600,SE,0.0,1987,4,28
614.0,0,29,26,17600,SE,0.0,1987,4,30
1657.0,0,57,136,17600,SE,0.0,1987,4,30
933.0,0,61,129,17600,SE,0.0,1987,5,16
638.0,0,-6,102,17600,SE,0.0,1987,5,18
2323.0,0,32,13,17600,SE,0.0,1987,5,20
1311.0,0,59,277,17600,SE,0.0,1987,6,7
2145.0,0,-24,115,17600,SE,0.0,1987,6,7
1458.0,0,29,207,17600,SE,0.0,1987,6,18
1500.0,0,-6,241,17600,SE,0.0,1987,9,29
231.0,0,18,301,17600,SE,0.0,1987,10,21
1759.0,0,46,324,17600,SE,0.0,1987,10,22
1758.0,0,24,329,17600,SE,0.0,1987,11,5
333.0,0,55,226,17600,SE,0.0,1987,11,21
500.0,0,21,211,17600,SE,0.0,1987,11,21
2132.0,0,0,301,17600,SE,0.0,1987,12,3
1406.0,0,60,306,17600,SE,0.0,1987,12,8
127.0,0,63,260,17600,SE,0.0,1987,12,10
303.0,0,8,212,17600,SE,0.0,1987,12,27
7.0,0,63,259,17600,SE,0.0,1987,12,30
758.0,0,23,240,17600,SE,0.0,1988,1,2
2020.0,0,-4,301,17600,SE,0.0,1988,1,7
1123.0,0,50,320,17600,SE,0.0,1988,1,26
1337.0,0,0,328,17600,SE,0.0,1988,2,6
1955.0,0,0,153,17600,SE,0.0,1989,5,3
2054.0,0,0,239,17600,SE,127.0,1989,6,2
530.0,0,0,337,17600,SE,54.0,1989,6,11
1211.0,0,62,87,17600,SE,110.0,1989,6,11
2358.0,0,62,300,17600,SE,98.0,1989,6,24
226.0,0,-1,328,17600,SE,0.0,1989,6,28
1520.0,0,0,149,17600,SE,18.0,1989,6,30
1330.0,0,56,174,17600,SE,0.0,1989,8,15
740.0,0,62,90,17600,SE,129.0,1989,8,16
2213.0,0,0,342,17600,SE,64.0,1989,9,25
1535.0,0,63,293,17600,SE,106.0,1989,10,19
1535.0,0,63,293,17600,SE,106.0,1989,10,19
1943.0,0,34,332,17600,SE,93.0,1989,10,19
2116.0,0,63,8,17600,SE,76.0,1989,10,19
1050.0,0,41,240,17600,SE,66.0,1989,10,20
1925.0,0,28,332,17600,SE,97.0,1989,10,20
313.0,0,63,107,17600,SE,103.0,1989,10,23
2149.0,0,56,48,17600,SE,69.0,1989,10,24
1544.0,0,57,317,17600,SE,109.0,1989,10,25
400.0,0,22,154,17600,SE,125.0,1989,11,12
936.0,0,0,245,17600,SE,54.0,1989,11,15
1400.0,0,63,9,17600,SE,125.0,1990,2,10
1230.0,0,63,101,17600,SE,101.0,1990,4,13
2333.0,0,-33,239,17600,SE,115.0,1990,4,16
2221.0,0,-58,221,17600,SE,110.0,1990,4,17
0.0,0,-57,1,17600,SE,76.0,1990,5,11
600.0,0,-57,1,17600,SE,76.0,1990,5,11
831.0,0,-1,81,17600,SE,143.0,1990,5,24
1417.0,0,-31,176,17600,SE,28.0,1990,6,9
2200.0,0,-40,16,17600,SE,26.0,1990,8,1
2100.0,0,-26,15,17600,SE,31.0,1990,8,6
2050.0,0,23,87,20242,SE,0.0,1992,4,7
900.0,0,-50,297,20291,SE,0.0,1992,2,3
1630.0,0,-64,132,20292,SE,0.0,1992,4,7
1715.0,0,0,238,32493,UNK,136.0,1987,10,14
800.0,0,0,238,32493,UNK,11.0,1987,10,20
1726.0,0,0,238,32493,UNK,138.0,1987,10,26
1235.0,0,0,238,32493,UNK,68.0,1987,11,14
2255.0,0,0,261,32493,UNK,113.0,1987,12,8
137.0,0,0,238,32493,UNK,76.0,1987,12,17
1245.0,0,0,270,32493,SE,99.0,1988,1,1
1424.0,0,0,0,32493,SE,144.0,1988,2,25
1300.0,0,0,156,32493,TE,12.0,1988,3,17
1400.0,0,0,342,35784,UNK,0.0,1989,6,18
1700.0,0,0,64,904,TE,0.0,1987,9,13
1845.0,0,59,250,904,SE,125.0,1988,3,18
100.0,0,0,339,904,SE,78.0,1988,4,5
305.0,0,69,265,904,SE,92.0,1988,4,24
900.0,0,0,344,904,SE,123.0,1988,4,25
1804.0,0,0,273,904,SE,130.0,1988,4,26
1721.0,0,0,74,35784,SE,0.0,1984,3,18
1802.0,0,0,74,35784,SE,0.0,1984,3,27
707.0,0,0,74,35784,SE,0.0,1984,3,30
2202.0,0,0,74,35784,SE,0.0,1984,4,3
425.0,0,0,74,35784,SE,0.0,1984,4,18
1512.0,0,0,74,35784,SE,0.0,1984,9,23
1752.0,0,0,74,35784,SE,0.0,1984,9,25
1800.0,0,0,74,35784,SE,0.0,1984,10,9
1435.0,0,0,74,35784,SE,0.0,1984,10,10
1702.0,0,0,74,35784,UNK,0.0,1987,9,13
1530.0,0,0,74,35784,UNK,0.0,1989,10,16
1145.0,0,0,74,35784,UNK,0.0,1989,10,20
1130.0,0,0,94,35784,UNK,0.0,1988,8,11
1600.0,0,0,94,35784,UNK,0.0,1989,11,22
236.0,0,0,338,35784,SE,0.0,1993,8,23
1443.0,0,0,339,0,ESDM,0.0,1994,1,20
2035.0,0,0,63,35784,PF,0.0,1976,3,14
1600.0,0,0,17,35784,PF,0.0,1981,8,6
1225.0,0,0,18,35784,UNK,0.0,1981,10,1
1506.0,0,0,18,35784,SE,0.0,1981,11,16
615.0,0,0,53,35784,PF,0.0,1983,7,10
154.0,0,0,20,35784,UNK,0.0,1974,9,13
1225.0,0,0,20,35784,UNK,0.0,1974,10,1
1600.0,0,0,18,35784,SE,0.0,1979,1,1
507.0,0,0,35,35784,SE,0.0,1977,7,21
2144.0,0,0,34,35784,SE,0.0,1977,7,24
1800.0,0,0,20,35784,SE,0.0,1977,8,9
640.0,0,0,0,35784,UNK,0.0,1979,9,13
212.0,0,0,39,35784,PF,0.0,1983,3,30
2105.0,0,0,174,35784,UNK,0.0,1973,7,18
1751.0,0,0,179,35784,SE,0.0,1978,1,4
1300.0,0,0,179,35784,SE,0.0,1980,8,29
1345.0,0,0,1,35784,SE,0.0,1982,10,7
541.0,0,0,60,35784,PF,0.0,1976,9,22
1406.0,0,0,60,35784,PF,0.0,1976,9,23
100.0,0,0,60,35784,PF,0.0,1978,5,22
1935.0,0,0,0,35784,UNK,0.0,1979,9,7
500.0,0,0,0,35784,SE,0.0,1979,10,31
1300.0,0,0,170,35784,SE,0.0,1981,10,2
536.0,0,0,30,35784,SE,0.0,1974,3,11
742.0,0,0,30,35784,SE,0.0,1974,10,13
616.0,0,0,30,35784,SE,0.0,1975,10,9
1058.0,0,0,19,35784,PF,0.0,1976,10,7
311.0,0,0,1,35784,SE,0.0,1977,5,2
654.0,0,0,1,35784,SE,0.0,1978,5,2
730.0,0,0,1,35784,SE,0.0,1978,5,2
440.0,0,0,0,35784,SE,0.0,1979,4,16
324.0,0,0,0,35784,PF,0.0,1979,4,21
45.0,0,0,0,35784,PF,0.0,1979,9,21
2131.0,0,0,62,35784,SE,0.0,1981,4,21
21.0,0,0,62,35784,SE,0.0,1981,4,22
26.0,0,0,62,35784,SE,0.0,1981,4,22
1130.0,0,0,62,35784,UNK,0.0,1981,4,22
1230.0,0,0,62,35784,SE,0.0,1981,4,22
1504.0,0,0,179,35784,SE,0.0,1981,9,2
1509.0,0,0,179,35784,SE,0.0,1981,9,2
730.0,0,0,76,35784,PF,0.0,1982,4,27
911.0,0,0,53,35784,SE,0.0,1982,5,30
935.0,0,0,53,35784,SE,0.0,1982,7,14
559.0,0,0,53,35784,SE,0.0,1982,9,5
752.0,0,0,53,35784,SE,0.0,1982,9,5
445.0,0,0,4,35784,SE,0.0,1982,9,23
535.0,0,0,4,35784,SE,0.0,1982,9,23
627.0,0,0,4,35784,SE,0.0,1982,9,23
319.0,0,0,44,35784,SE,0.0,1983,3,21
30.0,0,0,41,35784,SE,0.0,1983,5,1
643.0,0,0,41,35784,SE,0.0,1983,6,18
842.0,0,0,41,35784,SE,0.0,1983,6,23
1649.0,0,0,41,35784,SE,0.0,1983,11,18
1403.0,0,0,173,35784,UNK,0.0,1976,9,7
545.0,0,0,174,35784,PF,0.0,1977,12,27
304.0,0,0,0,35784,UNK,0.0,1979,5,10
2030.0,0,0,0,35784,UNK,0.0,1979,8,22
232.0,0,0,0,35784,SE,0.0,1979,10,15
1916.0,0,0,174,35784,SE,0.0,1981,9,13
30.0,0,0,1,35784,PF,0.0,1984,1,10
1342.0,0,0,53,35784,SE,0.0,1975,10,13
801.0,0,0,53,35784,SE,0.0,1975,10,14
812.0,0,0,53,35784,SE,0.0,1975,10,14
512.0,0,0,24,35784,UNK,0.0,1980,5,8
1204.0,0,0,30,35784,SE,0.0,1976,11,15
1037.0,0,0,30,35784,UNK,0.0,1977,12,12
125.0,0,0,30,35784,SE,0.0,1978,7,12
130.0,0,0,0,35784,PF,0.0,1979,6,9
1600.0,0,0,28,35784,UNK,0.0,1980,1,24
356.0,0,0,60,35784,UNK,0.0,1980,3,27
2240.0,0,0,60,35784,UNK,0.0,1980,11,28
1136.0,0,0,60,35784,UNK,0.0,1981,8,30
346.0,0,0,0,35784,PF,0.0,1979,3,13
1330.0,0,0,0,35784,PF,0.0,1979,7,6
616.0,0,0,34,35784,UNK,0.0,1980,3,3
255.0,0,0,34,35784,UNK,0.0,1982,1,30
1625.0,0,0,155,35784,UNK,0.0,1978,4,12
506.0,0,0,63,35784,SE,0.0,1981,2,17
206.0,0,0,174,35784,PF,0.0,1983,5,11
1130.0,0,0,24,35784,SE,0.0,1982,2,18
39.0,0,0,24,35784,SE,0.0,1982,3,1
1430.0,0,0,24,35784,SS,0.0,1982,3,24
1118.0,0,0,28,35784,SS,0.0,1982,4,18
1857.0,0,0,30,35784,SS,0.0,1982,4,19
407.0,0,0,49,35784,SS,0.0,1982,4,29
1707.0,0,0,60,35784,SS,0.0,1982,6,28
2025.0,0,0,60,35784,UNK,0.0,1982,8,25
2041.0,0,0,60,35784,UNK,0.0,1982,8,27
847.0,0,0,60,35784,SS,0.0,1982,9,28
1429.0,0,0,60,35784,SS,0.0,1982,9,30
125.0,0,0,60,35784,SS,0.0,1982,10,5
119.0,0,0,60,35784,SS,0.0,1982,10,9
1027.0,0,0,60,35784,SE,0.0,1982,10,10
1955.0,0,0,60,35784,SS,0.0,1982,10,19
600.0,0,0,60,35784,PF,0.0,1982,11,28
2131.0,0,0,60,35784,UNK,0.0,1983,2,20
2125.0,0,0,60,35784,UNK,0.0,1983,2,21
2346.0,0,0,60,35784,UNK,0.0,1983,4,9
1111.0,0,0,60,35784,PF,0.0,1983,5,4
507.0,0,0,60,35784,UNK,0.0,1983,6,11
1526.0,0,0,60,35784,SS,0.0,1983,7,17
2351.0,0,0,60,35784,UNK,0.0,1983,7,30
923.0,0,0,60,35784,UNK,0.0,1983,8,13
1236.0,0,0,60,35784,UNK,0.0,1983,8,31
1832.0,0,0,60,35784,UNK,0.0,1983,8,31
1155.0,0,0,60,35784,SS,0.0,1983,9,1
1756.0,0,0,60,35784,UNK,0.0,1983,10,5
2108.0,0,0,60,35784,UNK,0.0,1983,10,16
1027.0,0,0,60,35784,SE,0.0,1983,10,25
2251.0,0,0,60,35784,UNK,0.0,1983,11,3
1923.0,0,0,60,35784,UNK,0.0,1983,12,18
2345.0,0,0,60,35784,UNK,0.0,1984,1,18
457.0,0,0,60,35784,UNK,0.0,1984,1,19
211.0,0,0,60,35784,UNK,0.0,1984,1,20
327.0,0,0,60,35784,UNK,0.0,1984,1,20
1841.0,0,0,60,35784,UNK,0.0,1984,3,5
344.0,0,0,60,35784,UNK,0.0,1984,3,11
2309.0,0,0,60,35784,UNK,0.0,1984,3,22
1200.0,0,0,60,35784,UNK,0.0,1984,3,29
1754.0,0,0,57,35784,SS,0.0,1984,3,31
1754.0,216,0,57,35784,SS,0.0,1984,3,31
1925.0,0,0,60,35784,UNK,0.0,1984,4,1
1945.0,0,0,57,35784,UNK,0.0,1984,4,1
1946.0,0,0,60,35784,UNK,0.0,1984,4,1
2114.0,0,0,60,35784,UNK,0.0,1984,4,12
2010.0,0,0,60,35784,UNK,0.0,1984,4,13
2038.0,0,0,60,35784,UNK,0.0,1984,4,13
2138.0,0,0,60,35784,UNK,0.0,1984,4,13
2032.0,0,0,60,35784,UNK,0.0,1984,4,14
2044.0,0,0,60,35784,UNK,0.0,1984,4,14
40.0,0,0,177,35784,PC,0.0,1989,3,20
1755.0,0,0,28,35784,UNK,0.0,1982,1,24
2330.0,0,0,28,35784,SE,0.0,1982,5,29
1630.0,0,0,28,35784,SE,0.0,1982,6,1
335.0,0,0,28,35784,PF,0.0,1982,7,20
350.0,0,0,28,35784,SE,0.0,1982,7,25
1035.0,0,0,28,35784,PF,0.0,1982,8,16
1426.0,0,0,28,35784,UNK,0.0,1982,8,20
1143.0,0,0,28,35784,UNK,0.0,1982,8,22
105.0,0,0,28,35784,UNK,0.0,1982,9,8
100.0,0,0,28,35784,UNK,0.0,1982,9,10
7.0,0,0,28,35784,UNK,0.0,1982,10,6
11.0,0,0,28,35784,UNK,0.0,1982,10,6
539.0,0,0,28,35784,UNK,0.0,1982,11,5
254.0,0,0,28,35784,UNK,0.0,1982,11,9
155.0,0,0,34,35784,SE,0.0,1983,2,16
1550.0,0,0,34,35784,UNK,0.0,1983,4,7
548.0,0,0,34,35784,PF,0.0,1983,4,28
356.0,0,0,34,35784,UNK,0.0,1983,5,25
941.0,0,0,34,35784,UNK,0.0,1983,6,4
1633.0,0,0,34,35784,UNK,0.0,1983,8,11
1124.0,0,0,34,35784,UNK,0.0,1983,8,12
1458.0,0,0,34,35784,UNK,0.0,1983,8,15
118.0,0,0,34,35784,UNK,0.0,1983,8,21
2306.0,0,0,34,35784,PF,0.0,1983,8,31
629.0,0,0,28,35784,UNK,0.0,1983,9,1
133.0,0,0,28,35784,UNK,0.0,1983,9,11
18.0,0,0,28,35784,UNK,0.0,1983,9,13
523.0,0,0,28,35784,SS,0.0,1983,9,22
749.0,0,0,34,35784,UNK,0.0,1983,10,15
325.0,0,0,34,35784,UNK,0.0,1983,10,21
615.0,0,0,34,35784,PF,0.0,1983,10,21
10.0,0,0,34,35784,UNK,0.0,1983,10,26
1632.0,0,0,34,35784,UNK,0.0,1983,10,29
708.0,0,0,34,35784,UNK,0.0,1983,12,22
1502.0,0,0,34,35784,UNK,0.0,1983,12,27
1544.0,0,0,35,35784,SE,0.0,1984,1,11
1350.0,0,0,35,35784,SS,0.0,1984,1,18
845.0,0,0,35,35784,SE,0.0,1984,1,20
108.0,0,0,34,35784,UNK,0.0,1984,1,24
448.0,0,0,34,35784,UNK,0.0,1984,1,27
610.0,0,0,35,35784,SS,0.0,1984,2,8
138.0,0,0,35,35784,UNK,0.0,1984,4,1
140.0,0,0,35,35784,PF,0.0,1984,4,6
1839.0,0,0,35,35784,UNK,0.0,1984,4,23
40.0,45,0,339,35784,SE,0.0,1993,3,10
46.0,0,0,339,0,PC,0.0,1993,8,25
1514.0,0,0,14,35784,UNK,0.0,1982,1,4
1845.0,0,0,14,35784,SE,0.0,1982,1,12
1805.0,0,0,14,35784,UNK,0.0,1982,1,22
137.0,0,0,24,35784,SS,0.0,1982,3,17
941.0,0,0,24,35784,SE,0.0,1982,3,22
1221.0,0,0,24,35784,SE,0.0,1982,3,30
813.0,0,0,24,35784,SE,0.0,1982,4,4
1429.0,0,0,24,35784,SS,0.0,1982,4,8
123.0,0,0,24,35784,SS,0.0,1982,4,9
653.0,0,0,24,35784,PF,0.0,1982,7,5
1213.0,0,0,24,35784,UNK,0.0,1982,8,26
1814.0,0,0,24,35784,UNK,0.0,1982,8,30
846.0,0,0,24,35784,UNK,0.0,1982,9,10
612.0,0,0,24,35784,UNK,0.0,1982,10,14
2236.0,0,0,24,35784,UNK,0.0,1982,10,28
2001.0,0,0,24,35784,UNK,0.0,1982,10,31
204.0,0,0,24,35784,UNK,0.0,1983,1,3
124.0,0,0,24,35784,UNK,0.0,1983,1,29
314.0,0,0,24,35784,UNK,0.0,1983,2,19
925.0,0,0,24,35784,UNK,0.0,1983,2,23
426.0,0,0,24,35784,UNK,0.0,1983,2,28
2342.0,0,0,24,35784,UNK,0.0,1983,3,2
832.0,0,0,24,35784,UNK,0.0,1983,3,4
1159.0,0,0,24,35784,UNK,0.0,1983,3,21
1151.0,0,0,24,35784,UNK,0.0,1983,4,2
447.0,0,0,24,35784,UNK,0.0,1983,4,12
439.0,0,0,24,35784,UNK,0.0,1983,5,21
830.0,0,0,24,35784,UNK,0.0,1983,5,21
340.0,0,0,24,35784,UNK,0.0,1983,6,6
1741.0,0,0,24,35784,UNK,0.0,1983,6,18
1146.0,0,0,24,35784,UNK,0.0,1983,7,4
1243.0,0,0,24,35784,UNK,0.0,1983,7,4
2103.0,0,0,24,35784,UNK,0.0,1983,7,18
551.0,0,0,24,35784,UNK,0.0,1983,9,3
1016.0,0,0,24,35784,UNK,0.0,1983,9,24
323.0,0,0,24,35784,UNK,0.0,1983,10,1
442.0,0,0,24,35784,UNK,0.0,1983,10,13
851.0,0,0,24,35784,UNK,0.0,1983,10,30
536.0,0,0,24,35784,UNK,0.0,1983,11,20
151.0,0,0,24,35784,UNK,0.0,1983,11,27
151.0,0,0,24,35784,UNK,0.0,1983,11,27
51.0,0,0,24,35784,UNK,0.0,1983,12,18
259.0,0,0,24,35784,UNK,0.0,1983,12,19
1726.0,0,0,24,35784,UNK,0.0,1983,12,22
2050.0,0,0,24,35784,UNK,0.0,1983,12,27
325.0,0,0,24,35784,UNK,0.0,1983,12,29
1919.0,0,0,24,35784,UNK,0.0,1984,2,3
337.0,0,0,24,35784,UNK,0.0,1984,2,13
926.0,0,0,24,35784,UNK,0.0,1984,2,21
407.0,0,0,24,35784,UNK,0.0,1984,2,28
822.0,0,0,24,35784,UNK,0.0,1984,3,9
642.0,0,0,24,35784,UNK,0.0,1984,3,21
1722.0,0,0,24,35784,UNK,0.0,1984,3,24
1116.0,0,0,24,35784,UNK,0.0,1984,4,21
1226.0,0,0,24,35784,UNK,0.0,1984,4,27
501.0,170,0,24,35784,UNK,0.0,1984,5,4
209.0,0,0,24,35784,UNK,0.0,1984,5,7
610.0,0,0,24,35784,UNK,0.0,1984,5,13
1055.0,0,0,24,35784,UNK,0.0,1984,5,15
1905.0,0,0,183,35784,ESDM,0.0,1994,2,27
2000.0,0,0,183,35784,ESDM,0.0,1994,3,12
236.0,0,0,183,35784,ESDM,0.0,1994,4,15
300.0,0,0,183,35784,ESDM,0.0,1994,4,15
2250.0,0,0,183,35784,ESDM,0.0,1994,4,15
1500.0,120,0,329,35784,SE,0.0,1982,3,10
35.0,0,0,32,35784,PF,0.0,1982,3,12
35.0,0,0,32,35784,UNK,0.0,1982,3,22
1800.0,0,0,42,35784,UNK,0.0,1982,4,16
830.0,0,0,63,35784,PF,0.0,1982,5,17
2206.0,0,0,63,35784,UNK,0.0,1982,8,27
2133.0,0,0,63,35784,UNK,0.0,1982,8,31
527.0,0,0,63,35784,UNK,0.0,1982,9,1
1010.0,0,0,63,35784,SS,0.0,1982,9,22
447.0,0,0,0,35784,UNK,0.0,1982,10,2
352.0,0,0,0,35784,UNK,0.0,1982,10,23
322.0,0,0,0,35784,UNK,0.0,1982,10,30
1540.0,0,0,0,35784,UNK,0.0,1982,10,31
842.0,0,0,0,35784,UNK,0.0,1982,11,8
1210.0,0,0,0,35784,UNK,0.0,1982,11,10
1054.0,0,0,0,35784,UNK,0.0,1982,11,20
15.0,0,0,0,35784,UNK,0.0,1982,11,27
1737.0,0,0,0,35784,UNK,0.0,1982,11,30
2142.0,0,0,0,35784,UNK,0.0,1982,11,30
403.0,0,0,0,35784,UNK,0.0,1982,12,9
1014.0,0,0,0,35784,UNK,0.0,1982,12,27
555.0,0,0,0,35784,UNK,0.0,1982,12,30
828.0,0,0,28,35784,UNK,0.0,1983,1,3
1830.0,0,0,28,35784,UNK,0.0,1983,1,16
1830.0,0,0,28,35784,UNK,0.0,1983,1,16
1830.0,0,0,28,35784,UNK,0.0,1983,1,16
230.0,0,0,28,35784,PF,0.0,1983,2,5
624.0,0,0,28,35784,UNK,0.0,1983,2,5
230.0,0,0,28,35784,PF,0.0,1983,2,6
624.0,0,0,28,35784,UNK,0.0,1983,2,12
220.0,0,0,28,35784,UNK,0.0,1983,2,14
536.0,0,0,28,35784,UNK,0.0,1983,4,7
1358.0,0,0,28,35784,UNK,0.0,1983,4,19
14.0,0,0,28,35784,UNK,0.0,1983,4,27
602.0,0,0,28,35784,UNK,0.0,1983,5,6
318.0,0,0,28,35784,UNK,0.0,1983,5,9
908.0,0,0,28,35784,UNK,0.0,1983,5,20
842.0,0,0,28,35784,UNK,0.0,1983,5,23
2334.0,0,0,28,35784,UNK,0.0,1983,5,23
123.0,0,0,28,35784,UNK,0.0,1983,5,27
728.0,0,0,28,35784,UNK,0.0,1983,5,28
138.0,0,0,28,35784,UNK,0.0,1983,5,29
1009.0,0,0,28,35784,UNK,0.0,1983,6,2
330.0,0,0,28,35784,UNK,0.0,1983,6,7
2041.0,0,0,28,35784,UNK,0.0,1983,6,19
638.0,0,0,28,35784,UNK,0.0,1983,7,21
915.0,0,0,28,35784,UNK,0.0,1983,8,2
915.0,0,0,28,35784,UNK,0.0,1983,8,18
131.0,0,0,28,35784,UNK,0.0,1983,8,22
131.0,0,0,28,35784,UNK,0.0,1983,8,22
450.0,0,0,28,35784,UNK,0.0,1983,8,25
943.0,0,0,28,35784,UNK,0.0,1983,8,28
2123.0,0,0,28,35784,UNK,0.0,1983,8,31
910.0,0,0,28,35784,UNK,0.0,1983,9,2
2338.0,0,0,28,35784,UNK,0.0,1983,9,5
53.0,0,0,28,35784,UNK,0.0,1983,9,22
156.0,0,0,28,35784,UNK,0.0,1983,10,2
658.0,0,0,28,35784,UNK,0.0,1983,10,7
219.0,0,0,28,35784,UNK,0.0,1983,10,18
1904.0,0,0,28,35784,UNK,0.0,1983,10,19
313.0,0,0,28,35784,UNK,0.0,1983,10,21
1030.0,0,0,28,35784,UNK,0.0,1983,10,28
22.0,0,0,28,35784,UNK,0.0,1983,10,30
522.0,0,0,28,35784,UNK,0.0,1983,10,30
1236.0,0,0,28,35784,UNK,0.0,1983,11,7
533.0,0,0,28,35784,UNK,0.0,1983,11,14
1559.0,0,0,28,35784,UNK,0.0,1983,11,17
404.0,0,0,28,35784,UNK,0.0,1983,11,20
238.0,0,0,28,35784,UNK,0.0,1983,11,25
240.0,0,0,28,35784,UNK,0.0,1983,12,8
1307.0,0,0,28,35784,UNK,0.0,1983,12,18
958.0,0,0,28,35784,UNK,0.0,1983,12,24
234.0,0,0,28,35784,UNK,0.0,1983,12,25
1321.0,0,0,28,35784,UNK,0.0,1984,1,7
2134.0,0,0,28,35784,UNK,0.0,1984,1,8
1037.0,0,0,28,35784,UNK,0.0,1984,1,11
2310.0,0,0,28,35784,UNK,0.0,1984,1,12
1522.0,0,0,28,35784,UNK,0.0,1984,1,23
1559.0,0,0,28,35784,UNK,0.0,1984,2,4
539.0,0,0,28,35784,UNK,0.0,1984,2,11
924.0,0,0,28,35784,UNK,0.0,1984,3,12
1734.0,0,0,28,35784,UNK,0.0,1984,3,14
739.0,0,0,28,35784,UNK,0.0,1984,3,29
1115.0,0,0,28,35784,UNK,0.0,1984,4,8
1538.0,0,0,28,35784,UNK,0.0,1984,4,9
205.0,0,0,28,35784,UNK,0.0,1984,4,13
802.0,0,0,28,35784,UNK,0.0,1984,4,14
846.0,0,0,28,35784,UNK,0.0,1984,4,24
